stride_idx,level,beta_pre,beta_post,delta_beta,beta_max,ess_at_dbeta_chosen,n_smc,theta_dim,chees_L_chosen,chees_score_best,chees_L_candidates,chees_scores,eps_step_size,n_mcmc_moves,total_accepts,accept_frac,log_density_pre_mean,log_density_post_mean,delta_log_density,esjd_total,esjd_per_eps_L,wall_seconds_level
122,3,0.001387003360785119,0.0020805050411776783,0.0006935016803925594,0.003467508401962797,117.35277706880132,128,16,16,26.576855815535342,16;32;64;128,26.576855815535342;13.220236933061804;6.679426691851138;2.6179055746340456,0.2,2,254,0.9921875,-532.3198143406189,-403.94258664990775,128.37722769071115,42.872584180706305,13.39768255647072,7.575888156890869
122,4,0.0020805050411776783,0.002774006721570238,0.0006935016803925596,0.003467508401962797,120.57200587956285,128,16,16,29.861848568611677,16;32;64;128,29.861848568611677;10.471065921029147;7.71860004836754;2.3582498328410204,0.2,2,254,0.9921875,-403.94258664990775,-300.50887940148823,103.43370724841952,36.98785760844463,11.558705502638945,7.618494987487793
122,5,0.002774006721570238,0.003467508401962797,0.0006935016803925591,0.003467508401962797,123.48430574434829,128,16,16,33.92756935625637,16;32;64;128,33.92756935625637;9.22038038648889;6.98785441280787;1.810686952908011,0.2,2,252,0.984375,-300.50887940148823,-232.7526329231914,67.75624647829682,39.0569785885603,12.205305808925093,8.0917489528656
124,1,0.0,0.0016103050790341146,0.0016103050790341146,0.008051525395170572,79.35994293395355,128,16,16,32.19051136574148,16;32;64;128,32.19051136574148;15.257430817987517;9.250093434286397;2.9440086163631833,0.2,2,254,0.9921875,-879.9551951913745,-342.7459927502787,537.2092024410958,41.13161527278696,12.853629772745924,7.862378120422363
124,2,0.0016103050790341146,0.003220610158068229,0.0016103050790341146,0.008051525395170572,108.0521754217935,128,16,16,28.592279128731228,16;32;64;128,28.592279128731228;10.24794375561743;7.36353553963794;1.9133049056671083,0.2,2,249,0.97265625,-342.7459927502787,-199.14671209850349,143.5992806517752,38.799495034212576,12.124842198191429,7.568957805633545
124,3,0.003220610158068229,0.004830915237102344,0.0016103050790341146,0.008051525395170572,118.31947237012061,128,16,16,26.824321249684306,16;32;64;128,26.824321249684306;8.089428509710443;6.489321391235339;1.7947691246364723,0.2,2,255,0.99609375,-199.14671209850349,-128.42904663423542,70.71766546426807,34.82680877674717,10.88337774273349,7.580265045166016
124,4,0.004830915237102344,0.006441220316136458,0.0016103050790341146,0.008051525395170572,121.1970799800768,128,16,16,33.47368809257313,16;32;64;128,33.47368809257313;11.768142329583448;9.483779907826118;2.8359306405149343,0.2,2,252,0.984375,-128.42904663423542,-111.7254672148265,16.703579419408925,37.664503301059895,11.770157281581216,7.628339052200317
124,5,0.006441220316136458,0.008051525395170572,0.0016103050790341137,0.008051525395170572,121.82999640401698,128,16,16,15.765244602685028,16;32;64;128,15.765244602685028;8.568171074484608;6.5092734911162085;1.5935522987532829,0.2,2,246,0.9609375,-111.7254672148265,-68.38643041299656,43.339036801829934,36.18694472166787,11.308420225521209,7.879044055938721
126,1,0.0,0.0010757696602889915,0.0010757696602889915,0.005378848301444958,72.89562002907773,128,16,16,35.679188451968884,16;32;64;128,35.679188451968884;17.074412641426722;10.321920290972283;2.7072224477679376,0.2,2,251,0.98046875,-1614.2198244463652,-604.3887577407295,1009.8310667056357,46.65890511839646,14.580907849498894,7.647264003753662
126,2,0.0010757696602889915,0.002151539320577983,0.0010757696602889915,0.005378848301444958,106.94278656298643,128,16,16,30.749215205076602,16;32;64;128,30.749215205076602;13.159228756765968;6.783189029543857;2.2396936457298713,0.2,2,255,0.99609375,-604.3887577407295,-337.6793140475638,266.70944369316567,38.782592666827675,12.119560208383648,7.682569980621338
126,3,0.002151539320577983,0.0032273089808669744,0.0010757696602889913,0.005378848301444958,118.22993226961032,128,16,16,34.8279448750365,16;32;64;128,34.8279448750365;11.695010106199103;9.158846031892702;2.274169411721277,0.2,2,254,0.9921875,-337.6793140475638,-269.1270185766043,68.5522954709595,38.947416362820384,12.17106761338137,7.778231143951416
126,4,0.0032273089808669744,0.004303078641155966,0.0010757696602889917,0.005378848301444958,120.06575706967504,128,16,16,32.77564451663562,16;32;64;128,32.77564451663562;11.560035172678727;7.113091892315955;2.75548488567996,0.2,2,253,0.98828125,-269.1270185766043,-176.0402455457952,93.08677303080913,38.32235401875493,11.975735630860914,7.633992910385132
126,5,0.004303078641155966,0.005378848301444958,0.0010757696602889917,0.005378848301444958,122.99261700488162,128,16,16,27.265375803528407,16;32;64;128,27.265375803528407;11.454216550357193;8.218501390646114;2.342267755572378,0.2,2,251,0.98046875,-176.0402455457952,-128.0969516749028,47.943293870892376,38.380147088420735,11.99379596513148,7.635400056838989
128,1,0.0,0.001286298786330911,0.001286298786330911,0.006431493931654554,82.98940447129205,128,16,16,38.46019475643298,16;32;64;128,38.46019475643298;15.387959019304162;11.183893855470798;2.313337473780122,0.2,2,255,0.99609375,-1183.657167875208,-507.3024191755103,676.3547486996977,44.76927580877386,13.99039869024183,7.606992959976196
128,2,0.001286298786330911,0.002572597572661822,0.001286298786330911,0.006431493931654554,106.36425182576116,128,16,16,34.76405087161419,16;32;64;128,34.76405087161419;9.915737156304743;8.491515930796359;2.628029180837309,0.2,2,252,0.984375,-507.3024191755103,-325.434497613227,181.8679215622833,41.12097108284312,12.850303463388475,7.6043031215667725
128,3,0.002572597572661822,0.003858896358992733,0.001286298786330911,0.006431493931654554,114.40474692528247,128,16,16,29.25611145461531,16;32;64;128,29.25611145461531;12.538560197346568;7.784748990355779;1.6673661130937656,0.2,2,253,0.98828125,-325.434497613227,-219.52095391356852,105.91354369965848,37.29153841790458,11.653605755595182,7.628568172454834
128,4,0.003858896358992733,0.005145195145323644,0.001286298786330911,0.006431493931654554,119.96083909367823,128,16,16,24.085461766073667,16;32;64;128,24.085461766073667;12.723997426006852;6.001542064515211;1.9499731159325844,0.2,2,250,0.9765625,-219.52095391356852,-128.16645534848794,91.35449856508058,37.584749932386295,11.745234353870716,7.678631067276001
128,5,0.005145195145323644,0.006431493931654554,0.00128629878633091,0.006431493931654554,124.31053687251875,128,16,16,27.891826107126263,16;32;64;128,27.891826107126263;7.457530845219525;5.828014474066913;2.106073398398543,0.2,2,251,0.98046875,-128.16645534848794,-110.11091855494305,18.05553679354489,37.09414385864,11.591919955825,7.669384002685547
130,1,0.0,0.0016864842858303076,0.0016864842858303076,0.008432421429151538,79.17899301820309,128,16,16,33.86129031531818,16;32;64;128,33.86129031531818;16.313352004721363;8.515226768255934;2.7691518153512082,0.2,2,254,0.9921875,-1001.7380801113322,-364.85939496709034,636.8786851442419,43.553573222400175,13.610491632000054,7.615664005279541
130,2,0.0016864842858303076,0.003372968571660615,0.0016864842858303076,0.008432421429151538,106.27374486740075,128,16,16,37.99684433967794,16;32;64;128,37.99684433967794;12.228369456596807;8.189190424936085;2.635538948325514,0.2,2,256,1.0,-364.85939496709034,-232.52331116446294,132.3360838026274,39.87009306006319,12.459404081269746,7.644219160079956
130,3,0.003372968571660615,0.005059452857490923,0.0016864842858303076,0.008432421429151538,115.47169340352679,128,16,16,37.533194772184395,16;32;64;128,37.533194772184395;11.086370006976999;8.747488642270715;2.519508099092108,0.2,2,253,0.98828125,-232.52331116446294,-147.13090559840202,85.39240556606092,39.13430070536693,12.229468970427165,7.706161975860596
130,4,0.005059452857490923,0.00674593714332123,0.0016864842858303076,0.008432421429151538,120.99896676214014,128,16,16,31.681537845567604,16;32;64;128,31.681537845567604;10.314614504015275;8.629056930979644;2.1118063524249853,0.2,2,252,0.984375,-147.13090559840202,-110.63884650176624,36.492059096635785,39.50415307814748,12.345047836921088,8.041985988616943
130,5,0.00674593714332123,0.008432421429151538,0.0016864842858303076,0.008432421429151538,122.39723636454947,128,16,16,26.012592750908123,16;32;64;128,26.012592750908123;8.411958919311836;5.183804714189919;1.574239050723525,0.2,2,248,0.96875,-110.63884650176624,-71.23710343998391,39.40174306178233,41.81699965176338,13.067812391176057,7.91022515296936
132,1,0.0,0.0010763096122478053,0.0010763096122478053,0.005381548061239027,79.8327420876482,128,16,16,27.025263945048405,16;32;64;128,27.025263945048405;8.602043055617479;7.746929806179251;2.2236250714644044,0.2,2,256,1.0,-1502.866818918381,-658.3473799719941,844.5194389463868,42.712238408071315,13.347574502522285,7.530109882354736
132,2,0.0010763096122478053,0.0021526192244956106,0.0010763096122478053,0.005381548061239027,104.03878314004206,128,16,16,33.79922061274399,16;32;64;128,33.79922061274399;11.6949154021514;9.674091360868163;1.8507753096447355,0.2,2,252,0.984375,-658.3473799719941,-352.19725847034715,306.15012150164694,44.633052876475624,13.947829023898631,7.554197072982788
132,3,0.0021526192244956106,0.0032289288367434157,0.001076309612247805,0.005381548061239027,115.54551926314659,128,16,16,31.99496048922229,16;32;64;128,31.99496048922229;10.375097685385475;7.375754008839107;2.1696965624845346,0.2,2,251,0.98046875,-352.19725847034715,-218.17190922470763,134.02534924563952,37.03822101117974,11.574444065993669,7.6503541469573975
132,4,0.0032289288367434157,0.004305238448991221,0.0010763096122478055,0.005381548061239027,122.43439746977766,128,16,16,35.7810504259418,16;32;64;128,35.7810504259418;11.01675896105322;7.493748322377014;2.526083726213797,0.2,2,251,0.98046875,-218.17190922470763,-150.66476613515988,67.50714308954775,38.80039551591605,12.125123598723766,7.651585817337036
132,5,0.004305238448991221,0.005381548061239027,0.0010763096122478055,0.005381548061239027,124.36101597007001,128,16,16,32.5034311438418,16;32;64;128,32.5034311438418;8.879121920823204;7.478249576508982;2.4468326625193986,0.2,2,251,0.98046875,-150.66476613515988,-136.62447417865042,14.040291956509463,38.54711860928046,12.045974565400144,7.878062009811401
134,1,0.0,0.0013197718548973293,0.0013197718548973293,0.006598859274486646,67.99077742342205,128,16,16,27.927678310006286,16;32;64;128,27.927678310006286;9.856298695276404;5.711423863832914;2.16188125689289,0.2,2,253,0.98828125,-1430.496302440064,-413.89250963320956,1016.6037928068545,43.01068693098679,13.440839665933373,7.63488507270813
134,2,0.0013197718548973293,0.0026395437097946586,0.0013197718548973293,0.006598859274486646,109.44880259460648,128,16,16,28.23143403985363,16;32;64;128,28.23143403985363;8.73468284291236;6.452632395839959;1.3268686055748546,0.2,2,253,0.98828125,-413.89250963320956,-271.74682520562783,142.14568442758173,38.725350513572,12.10167203549125,8.21275806427002
134,3,0.0026395437097946586,0.003959315564691988,0.0013197718548973295,0.006598859274486646,116.33906913669719,128,16,16,33.6083281465579,16;32;64;128,33.6083281465579;11.165384925358385;5.5324592591313735;2.1409846868002567,0.2,2,252,0.984375,-271.74682520562783,-140.89263286604546,130.85419233958237,39.589345562185265,12.371670488182895,7.692708969116211
134,4,0.003959315564691988,0.005279087419589317,0.001319771854897329,0.006598859274486646,123.00881610234407,128,16,16,27.588021129593596,16;32;64;128,27.588021129593596;11.088127222387408;6.309785723327967;1.2247899982124595,0.2,2,253,0.98828125,-140.89263286604546,-124.5345994606032,16.358033405442256,37.60520404856117,11.751626265175364,7.582392930984497
134,5,0.005279087419589317,0.006598859274486646,0.001319771854897329,0.006598859274486646,123.38497054775137,128,16,16,26.89198402613241,16;32;64;128,26.89198402613241;11.215380272632895;7.436072301188363;1.3926975103575059,0.2,2,246,0.9609375,-124.5345994606032,-99.10208740108646,25.43251205951674,38.440631381926835,12.012697306852136,7.586136102676392
136,1,0.0,0.001611441451121541,0.001611441451121541,0.009099336511493937,64.00000000701417,128,16,16,34.7056002956902,16;32;64;128,34.7056002956902;12.688109177395313;7.80296712314378;2.179541424543144,0.2,2,252,0.984375,-1304.8656374607235,-348.6113532463787,956.2542842143448,42.12327322021175,13.16352288131617,7.544039964675903
136,2,0.001611441451121541,0.003431308753420329,0.0018198673022987878,0.009099336511493937,104.27589526170124,128,16,16,35.50387528099551,16;32;64;128,35.50387528099551;13.569417288524788;8.695164652509211;2.557232771895872,0.2,2,248,0.96875,-348.6113532463787,-173.05599040025845,175.55536284612026,41.637311275772205,13.011659773678813,7.552806854248047
136,3,0.003431308753420329,0.005251176055719117,0.0018198673022987878,0.009099336511493937,115.44800929475284,128,16,16,28.081847554157246,16;32;64;128,28.081847554157246;8.948891843499627;6.068135583386348;2.0213509665462936,0.2,2,245,0.95703125,-173.05599040025845,-128.48341600899585,44.572574391262606,40.58117936865586,12.681618552704956,7.586541175842285
136,4,0.005251176055719117,0.007071043358017904,0.0018198673022987878,0.009099336511493937,118.20161098709205,128,16,16,34.38412344658358,16;32;64;128,34.38412344658358;9.539631904528154;6.450074314044514;1.5309478652877513,0.2,2,241,0.94140625,-128.48341600899585,-64.3018684607232,64.18154754827265,40.861830413162004,12.769322004113125,7.594503164291382
136,5,0.007071043358017904,0.008890910660316692,0.0018198673022987878,0.009099336511493937,122.57855243773604,128,16,16,26.372962288035815,16;32;64;128,26.372962288035815;7.398667115404678;6.3522231188277445;0.9461846613452275,0.2,2,226,0.8828125,-64.3018684607232,-24.899733856786042,39.40213460393716,43.96807093734806,13.740022167921268,7.6032960414886475
136,6,0.008890910660316692,0.009099336511493937,0.00020842585117724494,0.009099336511493937,127.93694304437815,128,16,16,22.50981903408298,16;32;64;128,22.50981903408298;7.541399241702005;6.81096483115838;1.4290267374457613,0.2,2,226,0.8828125,-24.899733856786042,-23.894234531209804,1.0054993255762383,45.52747838631605,14.227336995723764,7.594640016555786
138,1,0.0,0.0009180440814949781,0.0009180440814949781,0.0045902204074748905,87.89822084049302,128,16,16,47.14965566179726,16;32;64;128,47.14965566179726;20.506606780369;13.369942903068159;3.3750496454857792,0.2,2,253,0.98828125,-1465.8596859875834,-723.1161390234483,742.743546964135,43.512611825220674,13.59769119538146,7.515166997909546
138,2,0.0009180440814949781,0.0018360881629899562,0.0009180440814949781,0.0045902204074748905,108.22211913046993,128,16,16,39.752020885477606,16;32;64;128,39.752020885477606;15.731782202270354;9.72029720988231;2.0944359178016474,0.2,2,254,0.9921875,-723.1161390234483,-377.59115511586424,345.5249839075841,39.23223340030002,12.260072937593755,7.593280076980591
138,3,0.0018360881629899562,0.0027541322444849343,0.0009180440814949781,0.0045902204074748905,119.98408173601375,128,16,16,32.00888427376457,16;32;64;128,32.00888427376457;13.804886290746172;7.500796061121793;2.3086009311629008,0.2,2,251,0.98046875,-377.59115511586424,-261.03238520689774,116.5587699089665,41.013413116541784,12.816691598919308,7.547043085098267
138,4,0.0027541322444849343,0.0036721763259799124,0.0009180440814949781,0.0045902204074748905,123.07427078486586,128,16,16,31.227788801289087,16;32;64;128,31.227788801289087;11.44315233995852;6.307811405581039;2.1575497139181805,0.2,2,254,0.9921875,-261.03238520689774,-211.25945360935293,49.77293159754481,37.361812739698735,11.675566481155855,7.616881847381592
138,5,0.0036721763259799124,0.0045902204074748905,0.0009180440814949781,0.0045902204074748905,124.01312497710909,128,16,16,29.45033678027493,16;32;64;128,29.45033678027493;11.130948620804224;8.325680374034624;2.0806997115117816,0.2,2,252,0.984375,-211.25945360935293,-146.27367570798378,64.98577790136915,38.05212385267524,11.891288703961012,7.705065011978149
140,1,0.0,0.001469141823866144,0.001469141823866144,0.007345709119330719,79.93951783136835,128,16,16,34.3913231647591,16;32;64;128,34.3913231647591;11.266614575571777;8.097556224327766;2.5618883580568568,0.2,2,253,0.98828125,-935.1928506246768,-309.6695964320679,625.5232541926089,43.73602059837981,13.66750643699369,7.537240028381348
140,2,0.001469141823866144,0.002938283647732288,0.001469141823866144,0.007345709119330719,112.81068853197,128,16,16,33.06175929613094,16;32;64;128,33.06175929613094;15.551864177913545;8.772294285892336;2.151380148316889,0.2,2,255,0.99609375,-309.6695964320679,-166.7359958816669,142.93360055040102,38.34175381977104,11.98179806867845,7.570858001708984
140,3,0.002938283647732288,0.004407425471598432,0.001469141823866144,0.007345709119330719,121.0281480085305,128,16,16,24.83941854561975,16;32;64;128,24.83941854561975;8.0879904038272;6.1435975316845175;1.9953608043754938,0.2,2,251,0.98046875,-166.7359958816669,-117.28902382880915,49.446972052857745,39.779952780192055,12.431235243810017,7.602030992507935
140,4,0.004407425471598432,0.005876567295464576,0.001469141823866144,0.007345709119330719,122.13237873703979,128,16,16,36.671567065345585,16;32;64;128,36.671567065345585;12.361975374952682;7.950792273607545;1.8856127452478582,0.2,2,249,0.97265625,-117.28902382880915,-88.40217854006914,28.886845288740005,40.14351936030674,12.544849800095855,7.954179048538208
140,5,0.005876567295464576,0.007345709119330719,0.001469141823866143,0.007345709119330719,124.14632392330168,128,16,16,26.963522133580494,16;32;64;128,26.963522133580494;10.111066056821535;6.163435694641485;1.8985330917411316,0.2,2,246,0.9609375,-88.40217854006914,-52.22734045662219,36.17483808344696,39.454060307241356,12.329393846012923,8.01636004447937
142,1,0.0,0.0009831143168781598,0.0009831143168781598,0.004915571584390798,87.47607432717555,128,16,16,36.55069933928181,16;32;64;128,36.55069933928181;11.974507416242535;10.069481333888838;2.243895759006329,0.2,2,255,0.99609375,-1326.6650913618505,-590.3786285247188,736.2864628371317,44.77311861528148,13.991599567275463,7.71529483795166
142,2,0.0009831143168781598,0.0019662286337563195,0.0009831143168781598,0.004915571584390798,109.97410630328929,128,16,16,33.76081917981485,16;32;64;128,33.76081917981485;12.535493408616471;8.397018700135709;2.0140257271369184,0.2,2,254,0.9921875,-590.3786285247188,-349.5345534629887,240.8440750617301,40.7541578435545,12.73567432611078,8.196176052093506
142,3,0.0019662286337563195,0.0029493429506344793,0.0009831143168781598,0.004915571584390798,118.64956949914433,128,16,16,32.633475877000215,16;32;64;128,32.633475877000215;8.328267663386342;7.127891329562603;2.474560522592314,0.2,2,253,0.98828125,-349.5345534629887,-288.7034202165669,60.831133246421814,39.30145418908368,12.281704434088649,7.719113111495972
142,4,0.0029493429506344793,0.003932457267512639,0.0009831143168781598,0.004915571584390798,120.67406818239441,128,16,16,39.26774530876192,16;32;64;128,39.26774530876192;12.266493429091103;7.604057930043286;2.5679401407589766,0.2,2,254,0.9921875,-288.7034202165669,-182.27321420999942,106.43020600656746,37.73226817195151,11.791333803734846,7.633862018585205
142,5,0.003932457267512639,0.004915571584390798,0.0009831143168781593,0.004915571584390798,124.15656235577184,128,16,16,27.85749983626295,16;32;64;128,27.85749983626295;9.636611367811264;6.5090888307420025;1.9394967049230853,0.2,2,252,0.984375,-182.27321420999942,-155.28589755279245,26.987316657206975,37.333328762047955,11.666665238139986,7.793006896972656
144,1,0.0,0.000801656742386519,0.000801656742386519,0.004008283711932595,80.98008381376138,128,16,16,35.94679896798554,16;32;64;128,35.94679896798554;19.41904799832941;9.374494958225702;2.817410702794321,0.2,2,255,0.99609375,-1809.766860270407,-707.8761137896217,1101.8907464807853,46.43563995350193,14.511137485469353,7.7124409675598145
144,2,0.000801656742386519,0.001603313484773038,0.000801656742386519,0.004008283711932595,110.2130744696979,128,16,16,39.997087812060904,16;32;64;128,39.997087812060904;12.19680243512165;8.042448616611562;3.5537649417546957,0.2,2,255,0.99609375,-707.8761137896217,-445.1934135216288,262.6827002679929,41.09525441795392,12.842267005610598,7.542831897735596
144,3,0.001603313484773038,0.002404970227159557,0.000801656742386519,0.004008283711932595,118.02063441893544,128,16,16,32.8925859160804,16;32;64;128,32.8925859160804;10.203791478856674;8.029117221355344;1.9379611011892202,0.2,2,253,0.98828125,-445.1934135216288,-347.3033740830142,97.89003943861462,38.89297006241585,12.154053144504951,7.5595550537109375
144,4,0.002404970227159557,0.003206626969546076,0.000801656742386519,0.004008283711932595,121.38555516995063,128,16,16,31.617960791540856,16;32;64;128,31.617960791540856;8.232274259854648;6.9339308181209685;1.839915877055942,0.2,2,251,0.98046875,-347.3033740830142,-263.98722800344694,83.31614607956726,41.568982819076446,12.990307130961389,7.559951066970825
144,5,0.003206626969546076,0.004008283711932595,0.000801656742386519,0.004008283711932595,123.1227623421206,128,16,16,28.594127656258472,16;32;64;128,28.594127656258472;11.345538180032374;6.159734263263794;2.0994686005587497,0.2,2,253,0.98828125,-263.98722800344694,-179.85271289362572,84.13451510982122,36.082563293682576,11.275801029275804,7.56047797203064
146,1,0.0,0.0010190963217768792,0.0010190963217768792,0.005095481608884396,85.9517647066535,128,16,16,35.474654217391496,16;32;64;128,35.474654217391496;12.50549153970231;9.531969979656687;2.3656719084202247,0.2,2,253,0.98828125,-1198.8761889336165,-535.3156116381288,663.5605772954877,47.84449513528812,14.951404729777536,7.53712797164917
146,2,0.0010190963217768792,0.0020381926435537583,0.0010190963217768792,0.005095481608884396,111.31072102448903,128,16,16,33.10883236585649,16;32;64;128,33.10883236585649;13.050493263625173;10.289327570322747;2.358750852349725,0.2,2,256,1.0,-535.3156116381288,-315.20057061105035,220.1150410270784,38.93120448978845,12.166001403058889,7.538823127746582
146,3,0.0020381926435537583,0.0030572889653306375,0.0010190963217768792,0.005095481608884396,118.11954524186041,128,16,16,31.211107683243586,16;32;64;128,31.211107683243586;9.706763887434187;7.9665023407801225;2.1953872545894098,0.2,2,253,0.98828125,-315.20057061105035,-207.48503488476854,107.71553572628181,38.88193124983638,12.150603515573867,7.562831878662109
146,4,0.0030572889653306375,0.004076385287107517,0.0010190963217768792,0.005095481608884396,122.8260282017256,128,16,16,26.937456523651797,16;32;64;128,26.937456523651797;12.39112952076146;7.678172971801202;1.6737940725574554,0.2,2,249,0.97265625,-207.48503488476854,-131.91215953673236,75.57287534803618,40.850643228126145,12.76582600878942,7.586658954620361
146,5,0.004076385287107517,0.005095481608884396,0.0010190963217768792,0.005095481608884396,124.43574802914796,128,16,16,32.75254740407553,16;32;64;128,32.75254740407553;10.215911950180573;7.607590696039206;2.0124263585862936,0.2,2,254,0.9921875,-131.91215953673236,-122.33041825774126,9.581741278991103,36.018188407229644,11.255683877259264,7.761412143707275
148,1,0.0,0.0009064705481784485,0.0009064705481784485,0.004532352740892242,86.83325062002253,128,16,16,29.797320510677434,16;32;64;128,29.797320510677434;12.230933151821894;7.562907344116392;1.8571279584595113,0.2,2,255,0.99609375,-1393.2080776551738,-599.8661334103672,793.3419442448067,43.033747065281304,13.448045957900407,7.530724048614502
148,2,0.0009064705481784485,0.001812941096356897,0.0009064705481784485,0.004532352740892242,111.11473544402857,128,16,16,29.260695431203025,16;32;64;128,29.260695431203025;12.268156232352005;8.51607350380284;1.7200885933994037,0.2,2,255,0.99609375,-599.8661334103672,-369.82490062131546,230.04123278905172,38.639695564023576,12.074904863757366,7.491339206695557
148,3,0.001812941096356897,0.002719411644535346,0.0009064705481784487,0.004532352740892242,118.82318372558629,128,16,16,39.88752028592674,16;32;64;128,39.88752028592674;15.878567950194808;9.5947831042867;2.9016109252651967,0.2,2,255,0.99609375,-369.82490062131546,-250.7382269295631,119.08667369175237,39.23796190042711,12.261863093883472,7.4994189739227295
148,4,0.002719411644535346,0.003625882192713794,0.0009064705481784483,0.004532352740892242,122.70693130498961,128,16,16,32.47503038585289,16;32;64;128,32.47503038585289;12.90117682819432;7.039310624851286;1.567781813645898,0.2,2,250,0.9765625,-250.7382269295631,-217.254971786635,33.4832551429281,38.969779198532294,12.17805599954134,7.514107942581177
148,5,0.003625882192713794,0.004532352740892242,0.0009064705481784483,0.004532352740892242,124.04134713753476,128,16,16,30.406193956813595,16;32;64;128,30.406193956813595;11.200793968664247;7.775452276233503;1.9009763539181725,0.2,2,251,0.98046875,-217.254971786635,-171.29289251193404,45.962079274700955,39.82500646472835,12.445314520227608,7.508868932723999
150,1,0.0,0.0010000860729467336,0.0010000860729467336,0.005000430364733668,65.98959009228516,128,16,16,36.10661642334721,16;32;64;128,36.10661642334721;13.671420819190267;9.802670403053737;2.5528717315326976,0.2,2,255,0.99609375,-2197.9113306077197,-624.8992300990503,1573.0121005086694,43.43392847685377,13.573102649016803,7.515507936477661
150,2,0.0010000860729467336,0.002000172145893467,0.0010000860729467336,0.005000430364733668,109.8251707291819,128,16,16,34.36802681783322,16;32;64;128,34.36802681783322;12.950694977561309;8.221210585052416;2.4928355622808236,0.2,2,255,0.99609375,-624.8992300990503,-397.7351124358829,227.16411766316742,38.765547437844255,12.11423357432633,7.538135051727295
150,3,0.002000172145893467,0.0030002582188402007,0.0010000860729467336,0.005000430364733668,117.70468421840845,128,16,16,32.476186334700124,16;32;64;128,32.476186334700124;8.35489279502888;5.644699405256915;2.4283886124244876,0.2,2,253,0.98828125,-397.7351124358829,-288.3013551896438,109.43375724623911,36.82733280307495,11.508541500960922,7.51393985748291
150,4,0.0030002582188402007,0.004000344291786934,0.0010000860729467336,0.005000430364733668,120.89995370598702,128,16,16,30.532270926833117,16;32;64;128,30.532270926833117;10.40726538749729;7.8692849852717925;2.6973610628122957,0.2,2,250,0.9765625,-288.3013551896438,-220.12269318045583,68.17866200918797,35.9474908810656,11.233590900332999,7.505609035491943
150,5,0.004000344291786934,0.005000430364733668,0.0010000860729467336,0.005000430364733668,122.381095915023,128,16,16,27.526908322127042,16;32;64;128,27.526908322127042;8.583746172338284;6.282432247012039;1.7190711316675178,0.2,2,254,0.9921875,-220.12269318045583,-141.9928649739013,78.12982820655452,34.24215286812753,10.700672771289854,7.868267059326172
152,1,0.0,0.0015859342783760882,0.0015859342783760882,0.00792967139188044,68.05924020346862,128,16,16,34.12530962462476,16;32;64;128,34.12530962462476;16.981078226110597;10.523983848168303;2.680562377083149,0.2,2,256,1.0,-1252.8125281578396,-470.23943817266263,782.5730899851769,39.15059641490657,12.234561379658304,7.664036989212036
152,2,0.0015859342783760882,0.0031718685567521765,0.0015859342783760882,0.00792967139188044,101.68707990447585,128,16,16,32.36378985654709,16;32;64;128,32.36378985654709;11.638227667005118;9.023078876857245;2.573901168870099,0.2,2,251,0.98046875,-470.23943817266263,-241.07830463908613,229.1611335335765,40.05779527327797,12.518061022899364,8.198277950286865
152,3,0.0031718685567521765,0.0047578028351282645,0.001585934278376088,0.00792967139188044,115.99145321868282,128,16,16,28.53417065485779,16;32;64;128,28.53417065485779;12.076738252157572;5.800788475885989;1.4337050702019383,0.2,2,256,1.0,-241.07830463908613,-144.7619090215303,96.31639561755583,38.23711431148284,11.949098222338387,7.781483888626099
152,4,0.0047578028351282645,0.006343737113504353,0.0015859342783760885,0.00792967139188044,120.12326142246354,128,16,16,29.44788007992941,16;32;64;128,29.44788007992941;8.872848066806835;5.52901400572615;1.826889851801359,0.2,2,248,0.96875,-144.7619090215303,-92.79634883091785,51.96556019061245,37.363506130866114,11.67609566589566,7.65488600730896
152,5,0.006343737113504353,0.00792967139188044,0.0015859342783760876,0.00792967139188044,122.95901030491827,128,16,16,34.845658480461914,16;32;64;128,34.845658480461914;8.846683042049788;7.664931640304716;2.5630386218489445,0.2,2,247,0.96484375,-92.79634883091785,-61.60910263704136,31.18724619387649,37.4197651470177,11.693676608443031,7.607964038848877
154,1,0.0,0.0015319410601781155,0.0015319410601781155,0.007659705300890577,72.14802705412043,128,16,16,37.147039871834075,16;32;64;128,37.147039871834075;10.827910887839614;8.899921914302459;2.0743529578377857,0.2,2,251,0.98046875,-1123.5589707847685,-361.18849938584026,762.3704713989282,44.91294631967566,14.035295724898644,7.5589869022369385
154,2,0.0015319410601781155,0.003063882120356231,0.0015319410601781155,0.007659705300890577,108.68358998823105,128,16,16,31.307311093739905,16;32;64;128,31.307311093739905;10.691008269819552;6.660030209647232;2.2792774707056545,0.2,2,253,0.98828125,-361.18849938584026,-220.51778124057455,140.6707181452657,41.63632706149166,13.011352206716143,7.556977033615112
154,3,0.003063882120356231,0.004595823180534347,0.0015319410601781157,0.007659705300890577,116.27006562827421,128,16,16,27.54440369915921,16;32;64;128,27.54440369915921;12.308476641532465;7.0716389538420685;2.647527234614302,0.2,2,249,0.97265625,-220.51778124057455,-124.37612653290853,96.14165470766602,38.811008313455034,12.128440097954698,7.592091083526611
