stride_idx,level,beta_pre,beta_post,delta_beta,beta_max,ess_at_dbeta_chosen,n_smc,theta_dim,chees_L_chosen,chees_score_best,chees_L_candidates,chees_scores,eps_step_size,n_mcmc_moves,total_accepts,accept_frac,log_density_pre_mean,log_density_post_mean,delta_log_density,esjd_total,esjd_per_eps_L,wall_seconds_level
62,2,0.006495044367867306,0.012990088735734612,0.006495044367867306,0.03247522183933653,218.68306409685593,256,16,16,30.123547177918326,16;32;64;128;256,30.123547177918326;11.330546863085779;6.858172826790075;2.384987413713317;2.006200919707981,0.2,8,2036,0.994140625,-88.94406201617176,-60.08778844218523,28.856273573986527,63.72565798886063,19.914268121518948,11.607122898101807
62,3,0.012990088735734612,0.01948513310360192,0.006495044367867308,0.03247522183933653,235.24349834848547,256,16,16,32.49421922745443,16;32;64;128;256,32.49421922745443;11.66949339177076;6.638550406893107;3.3518540151396703;1.9838366835349057,0.2,8,2034,0.9931640625,-60.08778844218523,-38.88606145852191,21.20172698366332,60.69358161230914,18.966744253846606,11.634324073791504
62,4,0.01948513310360192,0.025980177471469225,0.0064950443678673045,0.03247522183933653,244.50524332856497,256,16,16,27.346455039996606,16;32;64;128;256,27.346455039996606;10.673050298592212;6.856736514329425;2.583146627243809;2.011665542172945,0.2,8,2038,0.9951171875,-38.88606145852191,-31.989820957061056,6.896240501460852,58.727025757075964,18.352195549086236,11.632761001586914
62,5,0.025980177471469225,0.03247522183933653,0.0064950443678673045,0.03247522183933653,248.4181889527762,256,16,16,29.842205229518157,16;32;64;128;256,29.842205229518157;11.9175075992379;7.234483422161871;1.9192227828414905;1.69575395737752,0.2,8,2033,0.99267578125,-31.989820957061056,-28.002325839883724,3.987495117177332,59.117166858345314,18.47411464323291,11.627868890762329
64,1,0.0,0.007950694990958414,0.007950694990958414,0.03975347495479207,156.96639251232247,256,16,16,24.49646647590024,16;32;64;128;256,24.49646647590024;10.82522431841719;6.061790533868826;1.5668942997557505;1.5262566522697245,0.2,8,2037,0.99462890625,-215.60718296861887,-75.62192713130435,139.98525583731453,63.44374946197159,19.82617170686612,11.54534912109375
64,2,0.007950694990958414,0.015901389981916828,0.007950694990958414,0.03975347495479207,218.156305329929,256,16,16,36.06763189775875,16;32;64;128;256,36.06763189775875;15.416383023304405;9.559987922117095;2.519836407589857;2.446244463537329,0.2,8,2034,0.9931640625,-75.62192713130435,-51.20451966035489,24.417407470949456,61.28211316945007,19.150660365453145,11.610249996185303
64,3,0.015901389981916828,0.02385208497287524,0.007950694990958414,0.03975347495479207,233.88017626015616,256,16,16,37.357646342627554,16;32;64;128;256,37.357646342627554;12.974225112295823;9.42028485010144;2.6745507660261305;1.7993245127613828,0.2,8,2037,0.99462890625,-51.20451966035489,-35.23771497331836,15.966804687036529,61.25265956802162,19.141456115006754,11.642600059509277
64,4,0.02385208497287524,0.031802779963833655,0.007950694990958414,0.03975347495479207,243.96553001405348,256,16,16,29.093493745495625,16;32;64;128;256,29.093493745495625;11.51371333368206;6.997488295942767;2.1795185553365317;1.6751987890558564,0.2,8,2038,0.9951171875,-35.23771497331836,-26.53829486965833,8.699420103660032,57.14630610740597,17.858220658564363,11.636035919189453
64,5,0.031802779963833655,0.03975347495479207,0.007950694990958414,0.03975347495479207,247.05567915994726,256,16,16,26.98664027022439,16;32;64;128;256,26.98664027022439;10.920972142903342;6.400924182998737;2.257697608695992;1.954449237437142,0.2,8,2032,0.9921875,-26.53829486965833,-21.783847651356382,4.754447218301948,57.93187215738491,18.103710049182784,11.554451942443848
66,1,0.0,0.008380372834109775,0.008380372834109775,0.04190186417054887,166.47033982245307,256,16,16,37.61556937494824,16;32;64;128;256,37.61556937494824;15.898780759364731;10.276851470825642;3.125950636079006;2.7383943240893336,0.2,8,2033,0.99267578125,-177.932133184142,-72.59965576539798,105.33247741874402,65.33852523767226,20.41828913677258,11.534921884536743
66,2,0.008380372834109775,0.01676074566821955,0.008380372834109775,0.04190186417054887,218.11022641981626,256,16,16,34.374078704352044,16;32;64;128;256,34.374078704352044;12.920174748161681;7.913099882991978;2.7786753897707888;2.2022843176005322,0.2,8,2032,0.9921875,-72.59965576539798,-44.18077238242745,28.418883382970535,60.74375254152369,18.982422669226153,11.828046083450317
66,3,0.01676074566821955,0.025141118502329324,0.008380372834109775,0.04190186417054887,235.62832316662428,256,16,16,23.602341773426566,16;32;64;128;256,23.602341773426566;11.350657627518306;6.823223898532534;2.157874413589718;1.6064538411120826,0.2,8,2039,0.99560546875,-44.18077238242745,-33.42371544155617,10.75705694087128,61.865014584467936,19.332817057646228,11.41353702545166
66,4,0.025141118502329324,0.0335214913364391,0.008380372834109775,0.04190186417054887,242.65755058421104,256,16,16,38.29819438144707,16;32;64;128;256,38.29819438144707;13.260710695914693;9.373072554547269;2.418452812877981;2.1908121346530485,0.2,8,2028,0.990234375,-33.42371544155617,-23.866800511347947,9.556914930208222,60.78849324455871,18.996404138924596,11.438493967056274
66,5,0.0335214913364391,0.04190186417054887,0.008380372834109771,0.04190186417054887,247.8471024941731,256,16,16,23.2168483707795,16;32;64;128;256,23.2168483707795;7.544350299139134;5.53923881824905;1.8618064191660821;1.2767109924993973,0.2,8,2036,0.994140625,-23.866800511347947,-20.163210688954223,3.703589822393724,59.11406884001025,18.473146512503202,11.462476968765259
68,1,0.0,0.007742391725426551,0.007742391725426551,0.03871195862713275,151.68318123823,256,16,16,33.276240013686134,16;32;64;128;256,33.276240013686134;13.635584602411258;8.967859881694064;2.936828536844145;2.045454390292543,0.2,8,2029,0.99072265625,-240.6317522115787,-89.6068130930762,151.02493911850252,63.657277324780175,19.892899163993803,11.379909038543701
68,2,0.007742391725426551,0.015484783450853102,0.007742391725426551,0.03871195862713275,212.73521151118598,256,16,16,36.20872270830832,16;32;64;128;256,36.20872270830832;13.799401373813788;8.918719906432951;2.61354895219843;2.317720310764326,0.2,8,2038,0.9951171875,-89.6068130930762,-51.54399109972837,38.062821993347825,62.30694601777877,19.470920630555863,11.468648910522461
68,3,0.015484783450853102,0.023227175176279653,0.007742391725426552,0.03871195862713275,232.6210368652438,256,16,16,37.33766870117756,16;32;64;128;256,37.33766870117756;15.923126852186664;9.826440599864657;1.8729655188695231;2.212512467026012,0.2,8,2041,0.99658203125,-51.54399109972837,-34.73924590018214,16.804745199546232,60.38623827009437,18.870699459404488,11.476430892944336
68,4,0.023227175176279653,0.030969566901706203,0.00774239172542655,0.03871195862713275,245.37845258608255,256,16,16,31.771654316885297,16;32;64;128;256,31.771654316885297;11.652045645743252;8.615492804765994;2.0403959382471704;2.1246028932616077,0.2,8,2025,0.98876953125,-34.73924590018214,-26.126230347198998,8.613015552983143,58.16106300469817,18.175332188968177,11.381968021392822
68,5,0.030969566901706203,0.03871195862713275,0.00774239172542655,0.03871195862713275,248.78848430285544,256,16,16,27.880048695032762,16;32;64;128;256,27.880048695032762;8.366312570520055;6.587547311289497;2.625804122377349;1.653594099310694,0.2,8,2037,0.99462890625,-26.126230347198998,-22.409789860595083,3.716440486603915,57.604081913374706,18.001275597929595,11.540582180023193
70,1,0.0,0.0061336163586375725,0.0061336163586375725,0.03066808179318786,158.10068141560387,256,16,16,33.069571797271635,16;32;64;128;256,33.069571797271635;12.740756087196614;7.924703029798904;3.031469422008784;1.998861873619347,0.2,8,2040,0.99609375,-257.55521900581016,-85.01439996536647,172.5408190404437,64.96456795278634,20.30142748524573,11.425899028778076
70,2,0.0061336163586375725,0.012267232717275145,0.0061336163586375725,0.03066808179318786,224.7858595394688,256,16,16,32.332407562495874,16;32;64;128;256,32.332407562495874;13.010601156920195;7.1594565696834245;1.8876825205723353;1.8582736693236845,0.2,8,2039,0.99560546875,-85.01439996536647,-56.88811624461141,28.126283720755055,63.15894821157086,19.73717131611589,11.484331130981445
70,3,0.012267232717275145,0.018400849075912717,0.0061336163586375725,0.03066808179318786,237.20183902676536,256,16,16,36.135652387357986,16;32;64;128;256,36.135652387357986;16.40150025113291;7.931262039023898;2.2774506981323084;2.050080368427369,0.2,8,2042,0.9970703125,-56.88811624461141,-42.820084887549,14.06803135706241,62.63055938132438,19.57204980666387,11.473505020141602
70,4,0.018400849075912717,0.02453446543455029,0.0061336163586375725,0.03066808179318786,244.99581875202233,256,16,16,28.058596841546734,16;32;64;128;256,28.058596841546734;12.210282577434524;7.052257718140713;2.07250551951052;1.6085547319651665,0.2,8,2036,0.994140625,-42.820084887549,-36.12380937341095,6.696275514138051,58.030570372299714,18.13455324134366,11.499377965927124
70,5,0.02453446543455029,0.03066808179318786,0.006133616358637569,0.03066808179318786,248.33005225335015,256,16,16,32.22634514449492,16;32;64;128;256,32.22634514449492;10.423613992193703;7.819114028416345;2.3118381220263737;1.8845387376640377,0.2,8,2031,0.99169921875,-36.12380937341095,-29.336256145769312,6.787553227641638,59.534465355288326,18.6045204235276,11.513138055801392
72,1,0.0,0.007241301345268259,0.007241301345268259,0.03620650672634129,164.11816764086652,256,16,16,27.845939496641336,16;32;64;128;256,27.845939496641336;12.277530806157785;8.322705094186782;2.332282947331491;1.9174937878218163,0.2,8,2035,0.99365234375,-201.39051865417423,-94.48371318529098,106.90680546888325,65.29992213285855,20.406225666518296,11.371063947677612
72,2,0.007241301345268259,0.014482602690536518,0.007241301345268259,0.03620650672634129,215.2062059087846,256,16,16,34.22605632294122,16;32;64;128;256,34.22605632294122;11.324970116225032;8.507047759173826;2.6705420816776635;2.1405046021685177,0.2,8,2032,0.9921875,-94.48371318529098,-54.711306221416635,39.772406963874346,65.26081741360852,20.39400544175266,11.369372844696045
72,3,0.014482602690536518,0.021723904035804778,0.0072413013452682605,0.03620650672634129,235.19198338539596,256,16,16,33.57306285879837,16;32;64;128;256,33.57306285879837;12.501187387321965;8.091121353897483;2.498071301065926;2.0780756739104578,0.2,8,2034,0.9931640625,-54.711306221416635,-41.86435274468204,12.846953476734598,63.40077307319646,19.812741585373892,11.485900163650513
72,4,0.021723904035804778,0.028965205381073035,0.007241301345268257,0.03620650672634129,242.39941710857886,256,16,16,30.119055864990106,16;32;64;128;256,30.119055864990106;14.811957136397046;6.450442938928172;2.239790713036677;1.6367190787563408,0.2,8,2041,0.99658203125,-41.86435274468204,-32.063905514620274,9.800447230061764,60.07905131697021,18.77470353655319,11.497655868530273
72,5,0.028965205381073035,0.03620650672634129,0.007241301345268257,0.03620650672634129,247.45125209615014,256,16,16,23.632080640820316,16;32;64;128;256,23.632080640820316;10.941500182154034;6.818915766299077;2.0232300399015237;1.5829399432255513,0.2,8,2038,0.9951171875,-32.063905514620274,-22.94374031757752,9.120165197042752,58.64328787534222,18.326027461044443,11.492434978485107
74,1,0.0,0.00833542372747817,0.00833542372747817,0.04167711863739085,144.00389895497585,256,16,16,26.74294613876497,16;32;64;128;256,26.74294613876497;12.085567698739005;6.936467874575981;2.0228123853520183;1.6256880593649259,0.2,8,2034,0.9931640625,-231.74665581223235,-80.57352765443602,151.17312815779633,62.69894403780159,19.593420011812995,11.581745147705078
74,2,0.00833542372747817,0.01667084745495634,0.00833542372747817,0.04167711863739085,216.70455834759014,256,16,16,35.80981743223233,16;32;64;128;256,35.80981743223233;15.148356945986503;9.017025263320035;2.557415203637529;2.1720694354632903,0.2,8,2033,0.99267578125,-80.57352765443602,-46.270051479821404,34.303476174614616,63.99413258212531,19.998166431914157,11.524864912033081
74,3,0.01667084745495634,0.02500627118243451,0.00833542372747817,0.04167711863739085,236.29909298384442,256,16,16,28.7605831059525,16;32;64;128;256,28.7605831059525;10.966810946830709;7.3657630496179;1.8507953980000726;1.6115933937679712,0.2,8,2033,0.99267578125,-46.270051479821404,-30.149678929692527,16.120372550128877,59.98680508856194,18.745876590175605,11.495826959609985
74,4,0.02500627118243451,0.03334169490991268,0.00833542372747817,0.04167711863739085,245.29478802689945,256,16,16,36.46583121643758,16;32;64;128;256,36.46583121643758;15.153487593469984;7.3366683667089045;2.718800358656358;2.1534162560728314,0.2,8,2034,0.9931640625,-30.149678929692527,-24.590812838826423,5.558866090866104,61.13148808499086,19.103590026559644,11.510053157806396
74,5,0.03334169490991268,0.04167711863739085,0.00833542372747817,0.04167711863739085,247.66279174955602,256,16,16,31.93089805615673,16;32;64;128;256,31.93089805615673;12.207849067426796;7.78766160003104;2.002958587290081;1.9179286968889666,0.2,8,2024,0.98828125,-24.590812838826423,-19.713032456549627,4.8777803822767964,58.962312023584204,18.42572250737006,11.615483045578003
76,1,0.0,0.008946546063116062,0.008946546063116062,0.04473273031558031,145.6241633699985,256,16,16,29.739827411465562,16;32;64;128;256,29.739827411465562;10.015161570401993;8.063431123665179;2.319053975203583;1.7353111237402623,0.2,8,2036,0.994140625,-215.86215935548535,-70.44886862434578,145.41329073113957,66.07559481458507,20.648623379557833,11.555340051651001
76,2,0.008946546063116062,0.017893092126232125,0.008946546063116062,0.04473273031558031,217.42916794170833,256,16,16,36.472491487520024,16;32;64;128;256,36.472491487520024;12.98172808870707;8.149562739426402;2.603339337502465;2.1396473087035335,0.2,8,2033,0.99267578125,-70.44886862434578,-39.89257019313027,30.55629843121551,64.11837248209018,20.03699140065318,11.702850103378296
76,3,0.017893092126232125,0.02683963818934819,0.008946546063116064,0.04473273031558031,237.18585465050234,256,16,16,39.379666727207095,16;32;64;128;256,39.379666727207095;12.910827771615061;9.819615846057948;2.343268267130498;2.0975773388942964,0.2,8,2030,0.9912109375,-39.89257019313027,-30.64696650628821,9.24560368684206,62.267247479210596,19.45851483725331,11.659901857376099
76,4,0.02683963818934819,0.03578618425246425,0.00894654606311606,0.04473273031558031,243.82959738932138,256,16,16,29.109485405996132,16;32;64;128;256,29.109485405996132;11.533646277011513;7.384310804230042;2.9536800992837207;1.6434450746750724,0.2,8,2035,0.99365234375,-30.64696650628821,-23.066431074062166,7.580535432226043,58.62641165413116,18.320753641915985,11.56593108177185
76,5,0.03578618425246425,0.04473273031558031,0.00894654606311606,0.04473273031558031,248.74866905692528,256,16,16,33.40492612209799,16;32;64;128;256,33.40492612209799;10.200988307286153;6.378828378758701;1.9213461196073691;1.7926327027300375,0.2,8,2032,0.9921875,-23.066431074062166,-21.254594762363467,1.8118363116986984,58.873220826920324,18.3978815084126,11.54306411743164
78,1,0.0,0.005906606858981145,0.005906606858981145,0.029533034294905725,152.16374005798468,256,16,16,26.544332649286975,16;32;64;128;256,26.544332649286975;11.711505261086216;6.775075252747816;1.8671525525467738;1.3725591962054644,0.2,8,2034,0.9931640625,-308.74133212871675,-114.31204911969598,194.42928300902076,65.20371370655016,20.376160533296925,11.539302110671997
78,2,0.005906606858981145,0.01181321371796229,0.005906606858981145,0.029533034294905725,213.51485173213072,256,16,16,31.644751621592146,16;32;64;128;256,31.644751621592146;11.70236337806925;8.417765038423399;2.4377739624870154;2.0673852718148757,0.2,8,2034,0.9931640625,-114.31204911969598,-66.87170095619786,47.44034816349813,59.914177319753584,18.723180412422995,11.501222133636475
78,3,0.01181321371796229,0.017719820576943435,0.005906606858981145,0.029533034294905725,235.3913620465923,256,16,16,31.382076730085934,16;32;64;128;256,31.382076730085934;12.364224214644771;8.06629410101551;2.358663185670228;1.9917301071306366,0.2,8,2035,0.99365234375,-66.87170095619786,-46.538185757161045,20.33351519903681,58.74352370567161,18.35735115802238,11.593571186065674
78,4,0.017719820576943435,0.02362642743592458,0.005906606858981145,0.029533034294905725,243.49234962534493,256,16,16,35.123811122371684,16;32;64;128;256,35.123811122371684;11.572052037347097;9.629831877439669;2.022338963098161;2.314590833166076,0.2,8,2036,0.994140625,-46.538185757161045,-36.49270328371267,10.045482473448374,57.29899212402089,17.905935038756528,11.675856828689575
78,5,0.02362642743592458,0.029533034294905725,0.005906606858981145,0.029533034294905725,247.18855374823187,256,16,16,36.23516452896175,16;32;64;128;256,36.23516452896175;12.214736454872446;8.569850429765086;3.2152342880101275;2.383357817137141,0.2,8,2034,0.9931640625,-36.49270328371267,-31.88518617829868,4.60751710541399,58.217846370007145,18.193076990627233,11.688188076019287
80,1,0.0,0.006501797198177225,0.006501797198177225,0.03250898599088612,152.75053495914943,256,16,16,30.68711053300616,16;32;64;128;256,30.68711053300616;12.917507346534066;8.434438573727002;2.678074820892449;1.8318623994573304,0.2,8,2041,0.99658203125,-257.1861141602676,-98.66814859705755,158.51796556321005,65.63219940772343,20.510062314913572,11.465283870697021
80,2,0.006501797198177225,0.01300359439635445,0.006501797198177225,0.03250898599088612,216.9497173837489,256,16,16,34.56138286380239,16;32;64;128;256,34.56138286380239;14.792455480731649;8.563289270136005;2.536782471232492;2.4608455894060217,0.2,8,2038,0.9951171875,-98.66814859705755,-64.66072577536715,34.0074228216904,61.97589275625346,19.367466486329203,11.621830940246582
80,3,0.01300359439635445,0.019505391594531674,0.006501797198177225,0.03250898599088612,233.80413036088976,256,16,16,36.10221981448857,16;32;64;128;256,36.10221981448857;13.567820231485372;10.06194878177546;2.3632284355939603;2.164563815269796,0.2,8,2029,0.99072265625,-64.66072577536715,-39.212629018971256,25.4480967563959,61.43696623072293,19.199051947100916,11.677656888961792
80,4,0.019505391594531674,0.0260071887927089,0.006501797198177225,0.03250898599088612,245.25326472421872,256,16,16,28.164451934663276,16;32;64;128;256,28.164451934663276;9.487968848652727;6.9957018989580995;2.4342257063615316;1.7413430959957443,0.2,8,2037,0.99462890625,-39.212629018971256,-35.34324932826257,3.8693796907086835,60.01588559252367,18.754964247663644,11.668542861938477
80,5,0.0260071887927089,0.03250898599088612,0.006501797198177221,0.03250898599088612,246.43278130984942,256,16,16,30.112533415534156,16;32;64;128;256,30.112533415534156;11.464507151731047;8.127444321537784;2.91930346714089;1.9451138006809412,0.2,8,2027,0.98974609375,-35.34324932826257,-27.409679663737734,7.933569664524839,61.46713331432574,19.208479160726792,11.618432998657227
82,1,0.0,0.006028011279374304,0.006028011279374304,0.030140056396871517,179.25248618983736,256,16,16,26.747602899175615,16;32;64;128;256,26.747602899175615;12.231022534793793;8.609421004424155;2.475955637701236;1.5164572281082767,0.2,8,2031,0.99169921875,-212.78443070001413,-92.1404668106079,120.64396388940622,64.27199132428976,20.084997288840547,11.948012113571167
82,2,0.006028011279374304,0.012056022558748608,0.006028011279374304,0.030140056396871517,221.31181849984648,256,16,16,28.195444545126666,16;32;64;128;256,28.195444545126666;12.467539234668825;6.965827752053113;2.312100441916605;1.7977376456391414,0.2,8,2028,0.990234375,-92.1404668106079,-65.95776166748601,26.182705143121893,64.14341214112551,20.04481629410172,11.709167003631592
82,3,0.012056022558748608,0.01808403383812291,0.006028011279374303,0.030140056396871517,234.6495796069463,256,16,16,29.590567453045285,16;32;64;128;256,29.590567453045285;11.93980159319359;7.287007302377931;1.7004507768715753;2.020370816492788,0.2,8,2036,0.994140625,-65.95776166748601,-47.38685320277136,18.57090846471465,61.6020164363208,19.25063013635025,11.583148956298828
82,4,0.01808403383812291,0.024112045117497215,0.006028011279374305,0.030140056396871517,243.15252690865847,256,16,16,27.8893343917677,16;32;64;128;256,27.8893343917677;7.754577972158354;6.640126948937463;1.8413640284082373;1.5955196806489018,0.2,8,2036,0.994140625,-47.38685320277136,-33.55855870044434,13.828294502327026,58.57341063007745,18.3041908218992,11.62987995147705
82,5,0.024112045117497215,0.030140056396871517,0.006028011279374301,0.030140056396871517,248.4354845488597,256,16,16,21.973491089910436,16;32;64;128;256,21.973491089910436;9.658546739474938;6.126470925220804;2.483676254100627;1.5935422650500002,0.2,8,2029,0.99072265625,-33.55855870044434,-28.529560872750153,5.028997827694184,58.9647305106664,18.426478284583247,11.538801908493042
